SELECTED_GENE,EVALUATED_GENE,CORRELATION,PVALUE,LOGPVALUE
DIS3L2,AASDHPPT,0.0006808131581326,0.984873690522249,0.0066194639456801
DIS3L2,ABCA7,0.0039990526426671,0.9113266932239676,0.0403259088331727
DIS3L2,ABCB5,-0.0001532033016378,0.996595935209891,0.0014808885070394
DIS3L2,ABCC4,3.8338082427564494e-05,0.9991481535612112,0.0003701098685718
DIS3L2,ABCG5,-0.0038942836076246,0.9136406000039616,0.039224609660935
DIS3L2,ABHD12,0.0016158288569615,0.964109449974052,0.0158736602656699
DIS3L2,ABRA,0.0035215578856428,0.921878332107214,0.0353263925918735
DIS3L2,ABRAXAS2,0.0027902257314917,0.938065254915862,0.0277669496122507
DIS3L2,ACAD8,0.0045409386258574,0.8993711198490321,0.046061062389134
DIS3L2,ACAN,-0.0024534922408556,0.9455273432426644,0.0243259074876872
DIS3L2,ACAP2,-0.0018947649073685,0.9579190782882662,0.018671177077245
DIS3L2,ACBD5,-0.0040363772526339,0.9105025300189862,0.0407188430906337
DIS3L2,ACCSL,-0.0027187585976467,0.9396485508512554,0.0270345516836495
DIS3L2,ACER2,0.0029930089056099,0.9335741104948536,0.0298512004771735
DIS3L2,ACLY,0.0010200490770109,0.9773382322132976,0.0099551118564345
DIS3L2,ACMSD,0.0036900444940511,0.9181534652862892,0.0370847223318343
DIS3L2,ACSL1,0.0014047574823935,0.9687951701872796,0.013768034982925
DIS3L2,ACTRT1,-0.0033485057346663,0.92570591342815,0.0335269619798957
DIS3L2,ACY3,-6.738886491364779e-06,0.9998502664413472,6.503332723586208e-05
DIS3L2,ADAM29,0.0047563302167136,0.8946251270871678,0.048358908083714
DIS3L2,ADAMTS9,0.0016955571571767,0.9623398191089882,0.0166715438624065
DIS3L2,ADAMTSL1,0.0049025788169268,0.8914047825573653,0.0499250401705275
DIS3L2,ADAMTSL4,0.0026507976754681,0.9411543905207502,0.026339127421549
DIS3L2,ADCY4,0.0033333667217603,0.92604084227823,0.033369858690736
DIS3L2,ADGRA1,0.0040431096300796,0.910353882869274,0.0407897510837704
DIS3L2,ADGRA3,-0.0021470644506827,0.9523220157447562,0.0212161755502276
DIS3L2,ADGRE5,0.0038083564667437,0.9155389150635972,0.0383231912441008
DIS3L2,ADGRF4,0.002801664405411,0.9378118629679638,0.0278842779002831
DIS3L2,ADGRG5,-0.003973205897618,0.9118974700113373,0.0400539892061189
DIS3L2,ADGRL3,-0.0015266823963825,0.96608833269988,0.0149831627664173
